id,key,value,type
4538804839,addr:street,Page Street,regular
4538804840,addr:housenumber,1628,regular
4538804840,addr:street,Page Street,regular
4538804841,addr:housenumber,1638,regular
4538804841,addr:street,Page Street,regular
4538804842,addr:housenumber,1636,regular
4538804842,addr:street,Page Street,regular
4538804843,addr:housenumber,1634,regular
4538804843,addr:street,Page Street,regular
4538804844,addr:housenumber,1644,regular
4538804844,addr:street,Page Street,regular
4538804845,addr:housenumber,1642,regular
4538804845,addr:street,Page Street,regular
4538804846,addr:housenumber,1640,regular
4538804846,addr:street,Page Street,regular
4538804847,addr:housenumber,1650,regular
4538804847,addr:street,Page Street,regular
4538804848,addr:housenumber,1648,regular
4538804848,addr:street,Page Street,regular
4538804849,addr:housenumber,1646,regular
4538804849,addr:street,Page Street,regular
4538804850,addr:housenumber,1654,regular
4538804850,addr:street,Page Street,regular
4538804851,addr:housenumber,1652,regular
4538804851,addr:street,Page Street,regular
4538804852,addr:housenumber,1664,regular
4538804852,addr:street,Page Street,regular
4538804853,addr:housenumber,1662,regular
4538804853,addr:street,Page Street,regular
4538804854,addr:housenumber,1660,regular
4538804854,addr:street,Page Street,regular
4538804855,addr:housenumber,1668,regular
4538804855,addr:street,Page Street,regular
4538804856,addr:housenumber,1666,regular
4538804856,addr:street,Page Street,regular
4538804857,addr:housenumber,1672,regular
4538804857,addr:street,Page Street,regular
4538804858,addr:housenumber,1670,regular
4538804858,addr:street,Page Street,regular
4538804859,addr:housenumber,1678,regular
4538804859,addr:street,Page Street,regular
4538804860,addr:housenumber,1676,regular
4538804860,addr:street,Page Street,regular
4538804861,addr:housenumber,1674,regular
4538804861,addr:street,Page Street,regular
4538813872,addr:housenumber,203,regular
4538813872,addr:street,Central Avenue,regular
4538813873,addr:housenumber,201,regular
4538813873,addr:street,Central Avenue,regular
4538813874,addr:housenumber,1422,regular
4538813874,addr:street,Page Street,regular
4538813875,addr:housenumber,1420,regular
4538813875,addr:street,Page Street,regular
4538813876,addr:housenumber,1434,regular
4538813876,addr:street,Page Street,regular
4538813877,addr:housenumber,1432,regular
4538813877,addr:street,Page Street,regular
4538813878,addr:housenumber,1430,regular
4538813878,addr:street,Page Street,regular
4538813879,addr:housenumber,1428,regular
4538813879,addr:street,Page Street,regular
4538813880,addr:housenumber,1460,regular
4538813880,addr:street,Page Street,regular
4538813881,addr:housenumber,1462,regular
4538813881,addr:street,Page Street,regular
4538813882,addr:housenumber,1474,regular
4538813882,addr:street,Page Street,regular
4538813883,addr:housenumber,1476,regular
4538813883,addr:street,Page Street,regular
4538813884,addr:housenumber,1478,regular
4538813884,addr:street,Page Street,regular
4538813885,addr:housenumber,1480,regular
4538813885,addr:street,Page Street,regular
4538813886,addr:housenumber,1482,regular
4538813886,addr:street,Page Street,regular
4538813887,addr:housenumber,1484,regular
4538813887,addr:street,Page Street,regular
4538815441,addr:housenumber,1356,regular
4538815441,addr:street,Page Street,regular
4538815442,addr:housenumber,1358,regular
4538815442,addr:street,Page Street,regular
4538815443,addr:housenumber,1370,regular
4538815443,addr:street,Page Street,regular
4538815444,addr:housenumber,1368,regular
4538815444,addr:street,Page Street,regular
4538815445,addr:housenumber,1376B,regular
4538815445,addr:street,Page Street,regular
4538815446,addr:housenumber,1376,regular
4538815446,addr:street,Page Street,regular
4538815447,addr:housenumber,1374,regular
4538815447,addr:street,Page Street,regular
4538815448,addr:housenumber,1388,regular
4538815448,addr:street,Page Street,regular
4538815449,addr:housenumber,1386,regular
4538815449,addr:street,Page Street,regular
4538815450,addr:housenumber,202,regular
4538815450,addr:street,Central Avenue,regular
4538815451,addr:housenumber,200A,regular
4538815451,addr:street,Central Avenue,regular
4538815452,addr:housenumber,200,regular
4538815452,addr:street,Central Avenue,regular
4538815453,addr:housenumber,1392,regular
4538815453,addr:street,Page Street,regular
4538815454,addr:housenumber,1390,regular
4538815454,addr:street,Page Street,regular
4538830505,addr:housenumber,1262,regular
4538830505,addr:street,Page Street,regular
4538830506,addr:housenumber,1260,regular
4538830506,addr:street,Page Street,regular
4538830507,addr:housenumber,1276,regular
4538830507,addr:street,Page Street,regular
4538830508,addr:housenumber,1274,regular
4538830508,addr:street,Page Street,regular
4538830509,addr:housenumber,1272,regular
4538830509,addr:street,Page Street,regular
4538830510,addr:housenumber,107,regular
4538830510,addr:street,Lyon Street,regular
4538830511,addr:housenumber,109,regular
4538830511,addr:street,Lyon Street,regular
4538830512,addr:housenumber,111,regular
4538830512,addr:street,Lyon Street,regular
4538830513,addr:housenumber,111A,regular
4538830513,addr:street,Lyon Street,regular
4538830514,addr:housenumber,117,regular
4538830514,addr:street,Lyon Street,regular
4538830515,addr:housenumber,115,regular
4538830515,addr:street,Lyon Street,regular
4538830516,addr:housenumber,113,regular
4538830516,addr:street,Lyon Street,regular
4538830517,addr:housenumber,1304,regular
4538830517,addr:street,Page Street,regular
4538830518,addr:housenumber,1302,regular
4538830518,addr:street,Page Street,regular
4538830519,addr:housenumber,1308A,regular
4538830519,addr:street,Page Street,regular
4538830520,addr:housenumber,1308,regular
4538830520,addr:street,Page Street,regular
4538830521,addr:housenumber,1306,regular
4538830521,addr:street,Page Street,regular
4538830522,addr:housenumber,1312A,regular
4538830522,addr:street,Page Street,regular
4538830523,addr:housenumber,1312,regular
4538830523,addr:street,Page Street,regular
4538853419,addr:housenumber,1168,regular
4538853419,addr:street,Page Street,regular
4538853420,addr:housenumber,1166,regular
4538853420,addr:street,Page Street,regular
4538853421,addr:housenumber,1192,regular
4538853421,addr:street,Page Street,regular
4538853422,addr:housenumber,1192A,regular
4538853422,addr:street,Page Street,regular
4538853423,addr:housenumber,101,regular
4538853423,addr:street,Page Street,regular
4538853424,addr:housenumber,1200,regular
4538853424,addr:street,Page Street,regular
4538853425,addr:housenumber,1216,regular
4538853425,addr:street,Page Street,regular
4538853426,addr:housenumber,1214,regular
4538853426,addr:street,Page Street,regular
4538853427,addr:housenumber,1212,regular
4538853427,addr:street,Page Street,regular
4538853428,addr:housenumber,1226,regular
4538853428,addr:street,Page Street,regular
4538853429,addr:housenumber,1230,regular
4538853429,addr:street,Page Street,regular
4538864264,addr:housenumber,1162,regular
4538864264,addr:street,Page Street,regular
4538864265,addr:housenumber,1164,regular
4538864265,addr:street,Page Street,regular
4538880113,addr:housenumber,964,regular
4538880113,addr:street,Page Street,regular
4538880114,addr:housenumber,962,regular
4538880114,addr:street,Page Street,regular
4538880115,addr:housenumber,978,regular
4538880115,addr:street,Page Street,regular
4538880116,addr:housenumber,990,regular
4538880116,addr:street,Page Street,regular
4538880117,addr:housenumber,998,regular
4538880117,addr:street,Page Street,regular
4538880118,addr:housenumber,1010,regular
4538880118,addr:street,Page Street,regular
4538880119,addr:housenumber,1008,regular
4538880119,addr:street,Page Street,regular
4538880120,addr:housenumber,1006,regular
4538880120,addr:street,Page Street,regular
4538880121,addr:housenumber,301,regular
4538880121,addr:street,Divisadero Street,regular
4538880122,addr:housenumber,1058,regular
4538880122,addr:street,Page Street,regular
4538880123,addr:housenumber,1056,regular
4538880123,addr:street,Page Street,regular
4538880124,addr:housenumber,1072,regular
4538880124,addr:street,Page Street,regular
4538880125,addr:housenumber,1074,regular
4538880125,addr:street,Page Street,regular
4538880126,addr:housenumber,1076,regular
4538880126,addr:street,Page Street,regular
4538880127,addr:housenumber,220,regular
4538880127,addr:street,Broderick Street,regular
4538880128,addr:housenumber,222,regular
4538880128,addr:street,Broderick Street,regular
4538880129,addr:housenumber,224,regular
4538880129,addr:street,Broderick Street,regular
4538880130,addr:housenumber,1100,regular
4538880130,addr:street,Page Street,regular
4538880131,addr:housenumber,1102,regular
4538880131,addr:street,Page Street,regular
4538880132,addr:housenumber,1108,regular
4538880132,addr:street,Page Street,regular
4538880133,addr:housenumber,1110,regular
4538880133,addr:street,Page Street,regular
4538880134,addr:housenumber,1124,regular
4538880134,addr:street,Page Street,regular
4538880135,addr:housenumber,1126,regular
4538880135,addr:street,Page Street,regular
4538880136,addr:housenumber,1130,regular
4538880136,addr:street,Page Street,regular
4538880137,addr:housenumber,1132,regular
4538880137,addr:street,Page Street,regular
4538880138,addr:housenumber,1140,regular
4538880138,addr:street,Page Street,regular
4538880139,addr:housenumber,1138,regular
4538880139,addr:street,Page Street,regular
4538880140,addr:housenumber,1136,regular
4538880140,addr:street,Page Street,regular
4538880141,addr:housenumber,1134,regular
4538880141,addr:street,Page Street,regular
4538982447,addr:city,San Francisco,regular
4538982447,addr:housenumber,350,regular
4538982447,addr:postcode,94102,regular
4538982447,addr:state,California,regular
4538982447,addr:street,Hayes Street,regular
4538982447,name,Uko,regular
4538982447,operator,Yuko Ohmori,regular
4538982447,phone,+14152527719,regular
4538982447,shop,clothes,regular
4538982447,website,http://www.ukoboutique.com,regular
4539758844,railway,level_crossing,regular
4539758845,railway,level_crossing,regular
4539758849,railway,level_crossing,regular
4539889694,addr:city,San Francisco,regular
4539889694,addr:housenumber,345,regular
4539889694,addr:postcode,94102,regular
4539889694,addr:state,California,regular
4539889694,addr:street,Grove Street,regular
4539889694,addr:unit,250,regular
4539889694,description,"Since 1994, we at Labor Law Office have been working to help our clients with any of their employment needs. We're affordable and help residents anywhere near Fresno, Redding, Sacramento, and more!",regular
4539889694,level,2,regular
4539889694,name,"Labor Law Office, APC",regular
4539889694,office,lawyer,regular
4539889694,opening_hours,Mo-Su 08:00-17:00,regular
4539889694,phone,+14154032530,regular
4539889694,start_date,1994,regular
4539889694,website,http://www.laborlawoffice.com/san-francisco-employment-lawyer/,regular
4540191130,railway,level_crossing,regular
4540191131,railway,level_crossing,regular
4540191132,railway,level_crossing,regular
4540191133,railway,level_crossing,regular
4540191134,railway,level_crossing,regular
4540191135,railway,level_crossing,regular
4540191136,railway,crossing,regular
4540191137,railway,crossing,regular
4540191138,railway,level_crossing,regular
4540191139,railway,level_crossing,regular
4540191140,railway,level_crossing,regular
4540191141,railway,level_crossing,regular
4540191142,railway,crossing,regular
4540191143,railway,crossing,regular
4540319677,addr:city,San Francisco,regular
4540319677,addr:housenumber,2150,regular
4540319677,addr:postcode,94114,regular
4540319677,addr:state,California,regular
4540319677,addr:street,Market Street,regular
4540319677,name,Joe's Barbershop,regular
4540319677,shop,hairdresser,regular
4542423583,addr:housenumber,714,regular
4542423583,addr:street,Page Street,regular
4542423584,addr:housenumber,716,regular
4542423584,addr:street,Page Street,regular
4542423585,addr:housenumber,718,regular
4542423585,addr:street,Page Street,regular
4542423586,addr:housenumber,722,regular
4542423586,addr:street,Page Street,regular
4542423587,addr:housenumber,724,regular
4542423587,addr:street,Page Street,regular
4542423588,addr:housenumber,726,regular
4542423588,addr:street,Page Street,regular
4542423789,addr:housenumber,732,regular
4542423789,addr:street,Page Street,regular
4542423790,addr:housenumber,734,regular
4542423790,addr:street,Page Street,regular
